transaction_id,user_id,stock_id,transaction_type,transaction_date,quantity,price_per_share,total_amount,commission,transaction_status
1293,52,1,BUY,2023-07-11 15:11:00,25,30.973,774.32,3.35,Completed
1294,44,8,BUY,2023-12-25 15:40:27,100,19.9877,1998.77,9.8,Completed
1295,95,46,BUY,2023-11-09 10:27:35,10,209.2477,2092.48,6.51,Completed
1296,70,20,SELL,2023-10-06 10:17:44,50,126.2606,6313.03,1.83,Completed
1297,28,9,BUY,2023-03-24 13:48:19,10,18.4966,184.97,9.59,Completed
1298,65,20,BUY,2023-12-13 14:05:00,10,126.3938,1263.94,7.08,Completed
1299,95,5,BUY,2024-01-12 09:31:10,100,26.6539,2665.39,1.41,Cancelled
1300,87,30,SELL,2023-07-05 10:11:48,10,184.3282,1843.28,0.19,Completed
1301,82,17,BUY,2024-03-01 11:13:46,100,194.1544,19415.44,9.51,Pending
1302,51,13,SELL,2024-01-15 09:41:16,250,121.9176,30479.4,9.11,Completed
1303,70,42,SELL,2023-07-12 10:07:34,25,638.3855,15959.64,7.12,Completed
1304,91,9,SELL,2023-06-13 12:18:29,10,48.4469,484.47,8.54,Completed
1305,39,45,BUY,2023-06-20 13:09:24,100,155.334,15533.4,9.42,Completed
1306,45,46,BUY,2024-01-10 11:39:05,10,501.1991,5011.99,0.32,Completed
1307,65,24,BUY,2023-07-17 11:52:31,10,243.7559,2437.56,3.17,Completed
1308,13,41,BUY,2023-05-17 12:48:15,25,553.9461,13848.65,2.38,Completed
1309,8,34,SELL,2023-04-04 14:25:14,250,378.052,94513.0,2.13,Completed
1310,94,50,BUY,2024-01-16 14:38:24,25,543.2361,13580.9,5.33,Completed
1311,12,43,SELL,2023-05-22 13:05:26,10,213.2367,2132.37,4.7,Completed
1312,75,32,SELL,2024-01-23 14:04:04,10,132.4155,1324.16,7.52,Completed
1313,48,42,BUY,2024-01-09 15:20:06,250,459.4548,114863.7,2.96,Completed
1314,25,45,SELL,2024-01-19 10:49:56,25,317.242,7931.05,4.1,Completed
1315,75,7,SELL,2024-03-11 13:51:59,10,20.2147,202.15,6.93,Completed
1316,87,32,BUY,2024-02-22 10:36:00,50,158.3295,7916.47,7.67,Completed
1317,66,27,SELL,2023-09-21 11:11:25,25,156.9199,3923.0,7.82,Completed
1318,1,50,SELL,2023-11-24 11:21:35,500,316.0873,158043.65,8.49,Completed
1319,78,38,BUY,2023-12-07 09:44:32,25,152.2433,3806.08,4.82,Completed
1320,40,13,BUY,2023-09-14 15:13:09,10,151.5455,1515.45,3.14,Completed
1321,88,26,SELL,2023-08-23 11:54:30,100,265.2886,26528.86,2.97,Completed
1322,25,46,SELL,2024-01-19 09:45:48,50,407.9509,20397.54,9.33,Completed
1323,91,10,BUY,2023-04-26 13:09:35,10,27.7554,277.55,6.0,Completed
1324,8,41,SELL,2023-06-21 11:33:55,25,313.9411,7848.53,1.07,Completed
1325,46,31,SELL,2024-03-11 14:58:28,25,152.8102,3820.26,1.24,Completed
1326,96,48,SELL,2023-06-09 15:51:13,250,229.3443,57336.08,4.5,Completed
1327,86,12,SELL,2023-03-22 14:44:24,25,108.5802,2714.51,0.75,Completed
1328,93,2,SELL,2023-05-30 15:14:23,100,18.4427,1844.27,0.02,Completed
1329,20,28,BUY,2023-09-07 13:41:20,100,153.3597,15335.97,9.95,Completed
1330,3,23,BUY,2023-11-08 15:29:14,25,156.6613,3916.53,8.52,Completed
1331,70,27,SELL,2024-01-10 09:51:26,50,224.8816,11244.08,1.93,Completed
1332,20,35,SELL,2023-07-14 15:19:57,10,326.7191,3267.19,7.42,Completed
1333,39,17,SELL,2023-12-18 14:56:59,10,191.2543,1912.54,1.7,Completed
1334,46,18,SELL,2023-06-29 14:02:15,50,196.7497,9837.48,9.28,Completed
1335,93,50,SELL,2023-12-14 14:22:13,100,152.4724,15247.24,4.17,Completed
1336,44,45,BUY,2023-11-20 13:45:07,25,485.4174,12135.43,5.83,Completed
1337,93,29,BUY,2023-10-13 15:13:04,100,237.7109,23771.09,4.36,Completed
1338,65,37,BUY,2023-11-21 12:05:17,10,228.8106,2288.11,5.59,Completed
1339,22,14,BUY,2024-02-05 12:00:38,100,101.6205,10162.05,6.52,Completed
1340,12,35,SELL,2024-03-15 13:56:41,25,223.5376,5588.44,7.71,Cancelled
1341,45,1,BUY,2023-07-27 11:12:30,100,23.6808,2368.08,6.1,Completed
1342,32,27,SELL,2023-12-19 14:40:18,10,257.7731,2577.73,6.1,Completed
1343,63,7,BUY,2023-04-12 13:15:01,10,18.6557,186.56,2.69,Completed
1344,34,8,BUY,2023-07-26 10:01:05,50,40.8806,2044.03,8.93,Completed
1345,63,35,SELL,2023-12-18 10:43:28,10,188.2972,1882.97,3.52,Completed
1346,36,47,SELL,2024-01-23 11:16:35,100,607.5026,60750.26,6.67,Pending
1347,10,43,SELL,2023-06-22 14:44:03,25,609.7422,15243.56,8.71,Completed
1348,32,30,SELL,2023-04-18 11:11:34,100,169.7405,16974.05,4.62,Completed
1349,37,29,BUY,2024-03-11 10:28:52,10,224.8163,2248.16,2.26,Completed
1350,61,17,BUY,2023-08-01 15:40:19,100,179.9895,17998.95,6.75,Completed
1351,18,13,SELL,2023-12-12 14:56:40,100,192.3298,19232.98,0.43,Completed
1352,66,19,BUY,2023-06-08 15:10:48,25,161.929,4048.22,5.91,Completed
1353,12,38,BUY,2023-05-04 15:20:11,50,362.1687,18108.44,1.31,Completed
1354,80,48,SELL,2024-02-19 14:14:15,10,491.7198,4917.2,7.72,Completed
1355,98,20,SELL,2023-12-07 15:17:55,10,156.7874,1567.87,4.11,Completed
1356,28,22,BUY,2023-08-14 15:15:30,50,191.3718,9568.59,0.54,Completed
1357,62,19,BUY,2023-07-18 10:23:06,10,198.3899,1983.9,0.88,Completed
1358,17,34,BUY,2023-04-21 11:02:02,250,318.1098,79527.45,9.7,Completed
1359,40,26,BUY,2023-06-28 13:44:53,10,260.8034,2608.03,4.02,Completed
1360,62,25,BUY,2023-05-30 11:34:14,25,256.8448,6421.12,1.57,Completed
1361,7,44,SELL,2023-07-25 11:29:44,100,339.4767,33947.67,6.85,Cancelled
1362,61,16,SELL,2023-06-23 10:49:02,500,157.7154,78857.7,9.08,Completed
1363,83,49,SELL,2023-09-15 11:10:46,25,566.2702,14156.76,7.69,Completed
1364,57,44,SELL,2023-07-24 10:45:35,10,224.5798,2245.8,1.78,Completed
1365,60,17,BUY,2023-05-15 14:07:16,250,197.1272,49281.8,5.94,Completed
1366,6,38,SELL,2023-10-16 15:43:34,250,357.1347,89283.68,3.31,Completed
1367,5,14,SELL,2023-12-26 10:17:12,250,198.869,49717.25,6.87,Completed
1368,39,8,BUY,2023-10-20 15:47:29,25,35.0735,876.84,7.11,Completed
1369,90,7,SELL,2023-11-16 11:06:05,50,48.0322,2401.61,0.35,Completed
1370,48,24,BUY,2023-12-20 13:49:30,100,267.7772,26777.72,4.05,Completed
1371,63,18,BUY,2023-11-13 11:00:04,10,181.5003,1815.0,7.06,Completed
1372,30,32,BUY,2023-09-11 09:53:53,50,117.4478,5872.39,2.81,Completed
1373,45,38,BUY,2023-06-01 09:43:21,25,392.6375,9815.94,4.92,Completed
1374,100,46,SELL,2023-03-27 12:22:38,10,398.9329,3989.33,8.87,Completed
1375,96,14,SELL,2023-09-13 09:45:36,10,114.6798,1146.8,7.86,Pending
1376,89,39,BUY,2023-08-09 14:17:28,50,363.1091,18155.46,2.81,Completed
1377,77,25,SELL,2023-08-24 09:31:37,10,259.4265,2594.26,1.02,Completed
1378,28,23,BUY,2023-07-06 10:21:42,10,212.2232,2122.23,9.73,Completed
1379,23,32,SELL,2023-05-26 10:36:19,25,116.9529,2923.82,9.43,Pending
1380,21,46,SELL,2023-09-18 13:44:28,25,407.7787,10194.47,8.51,Completed
1381,52,36,BUY,2024-03-15 12:37:42,50,363.9396,18196.98,7.51,Completed
1382,62,15,SELL,2024-02-21 13:33:40,500,115.0929,57546.45,1.57,Completed
1383,41,26,BUY,2023-04-26 15:37:17,10,240.8103,2408.1,9.75,Completed
1384,72,39,BUY,2024-02-16 13:09:39,25,257.813,6445.32,5.21,Completed
1385,81,27,SELL,2023-03-08 10:02:54,100,203.4836,20348.36,9.54,Completed
1386,2,30,BUY,2023-06-07 12:15:17,50,233.7481,11687.4,6.6,Completed
1387,52,24,SELL,2023-11-07 09:42:43,100,176.4683,17646.83,4.5,Completed
1388,31,43,SELL,2023-05-04 12:07:15,10,545.3254,5453.25,10.0,Completed
1389,58,15,BUY,2023-06-22 12:20:59,25,138.3024,3457.56,5.58,Completed
1390,39,27,SELL,2023-06-29 09:49:51,250,287.7724,71943.1,9.59,Completed
1391,63,21,BUY,2023-09-19 10:14:09,25,243.2767,6081.92,1.7,Completed
1392,66,6,SELL,2023-03-31 12:37:06,50,39.2798,1963.99,2.07,Pending
1393,92,17,SELL,2023-06-02 15:26:11,10,181.2965,1812.97,5.3,Pending
1394,13,10,BUY,2023-12-27 14:32:56,25,28.4757,711.89,9.56,Completed
1395,84,7,SELL,2024-02-01 12:27:39,50,41.1275,2056.38,8.35,Completed
1396,45,12,BUY,2024-02-06 13:05:58,25,112.9674,2824.18,1.4,Completed
1397,54,49,BUY,2023-03-30 14:09:17,10,305.4592,3054.59,8.45,Completed
1398,76,18,SELL,2023-04-12 15:27:08,50,156.4179,7820.9,2.35,Completed
1399,28,23,SELL,2023-12-18 14:44:33,10,199.7038,1997.04,2.39,Completed
1400,85,44,SELL,2024-03-11 13:23:50,25,644.3148,16107.87,6.74,Completed
1401,54,33,SELL,2023-11-10 13:55:27,100,328.6875,32868.75,5.74,Completed
1402,89,39,BUY,2024-02-06 10:13:13,25,327.1271,8178.18,0.94,Completed
1403,24,36,BUY,2023-04-12 09:53:48,10,357.0861,3570.86,2.68,Pending
1404,41,31,BUY,2023-05-04 11:11:52,50,259.5407,12977.03,5.43,Completed
1405,84,8,SELL,2023-06-15 12:35:27,25,15.6085,390.21,9.52,Completed
1406,2,30,BUY,2024-03-06 09:55:57,10,280.5408,2805.41,4.53,Completed
1407,90,29,BUY,2024-01-25 13:45:19,50,161.6885,8084.43,6.44,Completed
1408,90,21,BUY,2023-12-19 14:39:12,500,208.2468,104123.4,1.83,Completed
1409,42,27,BUY,2023-05-18 13:10:54,25,153.0038,3825.1,3.14,Completed
1410,21,20,BUY,2024-01-16 15:16:20,10,102.4884,1024.88,4.91,Completed
1411,32,47,BUY,2023-03-30 12:21:28,50,248.5734,12428.67,9.72,Completed
1412,96,35,BUY,2023-07-28 14:08:22,250,169.527,42381.75,1.67,Completed
1413,85,22,BUY,2023-12-20 12:37:00,10,179.9547,1799.55,0.02,Completed
1414,56,34,BUY,2023-08-03 11:59:14,10,236.0189,2360.19,3.55,Completed
1415,15,24,BUY,2024-02-07 12:25:58,25,221.4538,5536.35,7.16,Completed
1416,90,27,SELL,2023-07-21 13:32:58,10,218.7254,2187.25,0.9,Completed
1417,64,10,BUY,2024-01-29 13:22:24,100,19.3265,1932.65,4.02,Completed
1418,53,11,SELL,2023-12-29 10:57:56,250,137.2281,34307.03,1.09,Completed
1419,7,3,SELL,2023-12-25 14:47:36,10,40.197,401.97,6.2,Completed
1420,83,34,BUY,2023-10-24 13:19:25,10,246.5597,2465.6,6.45,Pending
1421,85,5,BUY,2023-03-03 09:45:20,10,45.6782,456.78,5.22,Completed
1422,80,46,BUY,2024-02-01 15:27:20,10,344.1174,3441.17,6.28,Pending
1423,24,22,BUY,2023-04-27 15:16:47,25,237.4216,5935.54,4.07,Completed
1424,68,50,SELL,2023-08-03 12:26:30,100,598.7951,59879.51,2.82,Completed
1425,82,9,SELL,2023-12-22 14:11:49,25,17.7488,443.72,3.79,Pending
1426,56,29,BUY,2023-05-19 12:11:16,25,184.8782,4621.95,6.39,Completed
1427,44,37,BUY,2023-09-21 14:10:29,250,309.2667,77316.68,5.48,Completed
1428,2,15,BUY,2023-06-19 09:56:03,10,124.4404,1244.4,0.81,Completed
1429,1,12,SELL,2024-01-05 12:05:13,10,135.5653,1355.65,9.44,Completed
1430,20,12,BUY,2023-03-14 09:56:30,100,112.7406,11274.06,2.23,Completed
1431,54,44,SELL,2024-02-12 12:30:42,25,390.4671,9761.68,9.88,Completed
1432,20,8,BUY,2023-03-16 14:47:28,100,25.559,2555.9,1.61,Completed
1433,34,48,SELL,2024-01-16 14:19:50,100,288.9922,28899.22,9.1,Completed
1434,63,31,BUY,2023-11-03 11:24:01,50,214.876,10743.8,9.25,Completed
1435,37,48,BUY,2023-05-03 14:42:04,25,280.7784,7019.46,0.34,Completed
1436,51,3,SELL,2023-06-02 13:48:10,100,26.764,2676.4,1.6,Completed
1437,23,1,BUY,2024-02-14 12:44:40,250,28.6542,7163.55,1.34,Completed
1438,1,28,SELL,2023-03-14 14:35:28,50,242.4492,12122.46,2.87,Completed
1439,51,32,SELL,2023-08-31 13:56:33,10,205.1011,2051.01,1.09,Completed
1440,26,26,SELL,2023-06-20 09:52:19,50,190.7162,9535.81,4.09,Completed
1441,51,33,BUY,2023-12-27 13:40:52,10,298.9283,2989.28,3.79,Completed
1442,59,2,BUY,2024-01-23 12:43:07,25,34.1604,854.01,4.0,Completed
1443,28,43,BUY,2023-11-13 15:18:16,10,351.8737,3518.74,5.69,Completed
1444,14,26,SELL,2024-02-07 10:02:50,25,220.1954,5504.89,5.41,Completed
1445,67,36,SELL,2023-08-08 14:28:48,50,234.1098,11705.49,4.84,Completed
1446,22,50,SELL,2023-11-07 13:18:05,10,401.6643,4016.64,9.8,Completed
1447,90,12,BUY,2024-02-14 13:52:58,50,116.4985,5824.93,9.14,Completed
1448,22,4,BUY,2023-03-16 14:32:12,100,15.499,1549.9,8.17,Completed
1449,86,4,BUY,2023-11-09 11:54:59,25,29.3684,734.21,1.94,Completed
1450,57,10,BUY,2023-03-24 13:58:00,50,49.8948,2494.74,7.74,Completed
1451,26,4,BUY,2023-03-01 09:31:07,250,24.3738,6093.45,4.11,Completed
1452,33,20,BUY,2023-10-05 09:52:04,25,168.4549,4211.37,2.15,Completed
1453,47,32,BUY,2024-02-15 14:43:25,10,149.5805,1495.81,1.42,Completed
1454,12,6,SELL,2023-08-30 13:11:59,10,20.6402,206.4,2.11,Completed
1455,35,24,BUY,2023-11-02 12:00:18,50,248.6933,12434.66,7.68,Pending
1456,50,24,SELL,2023-11-13 10:03:07,250,162.8193,40704.82,4.86,Completed
1457,14,10,BUY,2023-11-09 14:06:12,25,28.2498,706.25,0.21,Completed
1458,94,18,BUY,2024-03-15 10:24:21,50,153.4561,7672.8,4.52,Cancelled
1459,69,43,SELL,2023-07-14 10:36:01,10,646.799,6467.99,2.45,Completed
1460,54,49,BUY,2023-04-27 11:21:37,25,372.291,9307.27,7.05,Completed
1461,53,40,SELL,2024-02-29 12:45:17,10,162.8437,1628.44,4.02,Completed
1462,76,9,BUY,2023-09-26 13:11:24,50,31.0499,1552.5,4.34,Completed
1463,83,3,BUY,2023-04-18 11:19:53,10,23.1776,231.78,0.22,Completed
1464,34,18,BUY,2023-12-20 11:10:20,10,136.6435,1366.43,7.12,Cancelled
1465,71,28,BUY,2024-02-21 12:05:17,10,255.7545,2557.55,6.51,Completed
1466,10,39,BUY,2024-02-06 15:35:43,50,144.7112,7235.56,4.37,Cancelled
1467,57,31,BUY,2023-12-29 13:53:59,100,118.1175,11811.75,8.55,Completed
1468,15,25,SELL,2023-09-14 12:47:53,10,190.3705,1903.7,1.16,Completed
1469,45,37,BUY,2023-10-26 13:20:42,10,116.5666,1165.67,0.7,Completed
1470,61,48,SELL,2023-07-28 11:22:40,25,596.7493,14918.73,5.33,Completed
1471,51,37,SELL,2023-03-17 11:47:22,10,339.0242,3390.24,7.92,Completed
1472,24,34,BUY,2023-04-24 09:35:13,25,167.4575,4186.44,3.03,Completed
1473,13,20,BUY,2024-01-11 14:13:02,100,134.7626,13476.26,5.04,Pending
1474,91,25,BUY,2023-04-06 11:26:11,10,285.2173,2852.17,4.79,Completed
1475,11,31,BUY,2023-11-06 11:24:02,10,143.8642,1438.64,2.3,Completed
1476,39,36,SELL,2023-06-09 14:41:43,10,207.1503,2071.5,6.48,Completed
1477,82,20,SELL,2024-03-04 12:47:56,25,179.4301,4485.75,0.43,Completed
1478,86,34,BUY,2023-03-06 15:40:12,10,105.3416,1053.42,7.47,Completed
1479,86,3,BUY,2023-10-31 10:05:13,10,33.2454,332.45,9.57,Completed
1480,78,26,BUY,2023-10-02 15:35:36,250,160.7627,40190.67,2.6,Completed
1481,96,38,BUY,2023-07-13 10:09:59,50,393.4647,19673.24,3.34,Pending
1482,81,13,BUY,2023-07-24 15:04:31,50,162.8644,8143.22,5.93,Completed
1483,18,6,SELL,2023-06-28 09:56:36,25,21.9725,549.31,8.01,Completed
1484,31,39,BUY,2024-03-04 14:35:24,100,397.8981,39789.81,1.27,Completed
1485,19,31,SELL,2023-06-01 09:46:40,10,138.0165,1380.16,4.19,Completed
1486,37,39,BUY,2023-06-07 11:17:04,10,198.2195,1982.2,8.68,Completed
1487,87,32,SELL,2023-07-14 12:28:48,25,278.6028,6965.07,6.19,Completed
1488,69,38,SELL,2023-11-22 13:20:21,100,294.8405,29484.05,6.74,Completed
1489,45,23,SELL,2023-07-03 09:30:29,100,164.6282,16462.82,3.34,Pending
1490,43,45,BUY,2024-02-14 11:30:04,100,562.8711,56287.11,4.69,Completed
1491,67,31,SELL,2024-01-30 14:23:44,100,301.5418,30154.18,9.6,Completed
1492,98,48,SELL,2024-01-08 12:26:20,10,631.3065,6313.07,2.91,Completed
1493,16,41,BUY,2023-07-07 09:43:42,10,563.6107,5636.11,6.62,Completed
1494,88,41,BUY,2023-10-18 11:13:51,25,263.49,6587.25,0.39,Completed
1495,46,12,BUY,2023-05-05 10:10:42,25,146.418,3660.45,5.9,Completed
1496,15,45,SELL,2023-11-15 09:48:31,500,543.007,271503.5,7.24,Completed
1497,80,32,SELL,2023-10-30 15:17:52,100,225.5568,22555.68,3.18,Completed
1498,36,11,SELL,2023-07-10 11:18:27,25,103.2633,2581.58,4.62,Completed
1499,26,13,BUY,2023-12-27 11:56:31,50,178.1654,8908.27,8.52,Completed
1500,1,9,BUY,2023-09-28 09:30:30,100,27.1691,2716.91,6.19,Cancelled
