indicator_id,stock_id,calculation_date,sma_50,sma_200,rsi,volume_avg_30
1906,30,2024-01-15,342.7097,326.2691,68.77,27996528
1907,30,2024-01-16,415.1192,432.5868,51.17,7129549
1908,30,2024-01-17,452.3382,462.5205,41.17,16509122
1909,30,2024-01-18,101.5488,99.873,61.56,21941011
1910,30,2024-01-19,66.7158,68.9544,51.55,19504936
1911,30,2024-01-22,376.6741,393.3645,41.3,26596831
1912,30,2024-01-23,409.0977,392.4363,27.07,19930249
1913,30,2024-01-24,280.7809,274.2611,67.76,26447309
1914,30,2024-01-25,190.204,191.1804,39.91,14816936
1915,30,2024-01-26,345.2649,328.542,52.63,21684235
1916,30,2024-01-29,438.6331,428.0788,51.71,17989698
1917,30,2024-01-30,449.0667,453.4486,27.73,27015809
1918,30,2024-01-31,92.1007,90.8445,40.81,18700937
1919,30,2024-02-01,411.4806,394.0977,35.2,8514587
1920,30,2024-02-02,410.7435,401.1243,51.68,10462896
1921,30,2024-02-05,349.4433,350.3507,51.04,6258123
1922,30,2024-02-06,182.4088,185.9696,65.19,11991311
1923,30,2024-02-07,157.2892,163.7157,50.58,23332125
1924,30,2024-02-08,123.8427,126.7463,62.4,28819898
1925,30,2024-02-09,386.7024,395.7709,30.39,10092777
1926,30,2024-02-12,277.1153,282.4612,41.05,20330713
1927,30,2024-02-13,264.0697,266.6923,73.82,27598728
1928,30,2024-02-14,72.8941,72.8278,48.45,15106692
1929,30,2024-02-15,388.0499,382.7527,48.46,25714684
1930,30,2024-02-16,494.3977,496.6853,33.26,7945973
1931,30,2024-02-19,417.3181,419.7035,61.6,5781754
1932,30,2024-02-20,68.829,66.4915,37.64,24622524
1933,30,2024-02-21,491.7199,489.6952,31.8,14787609
1934,30,2024-02-22,231.1194,236.6102,58.53,8035308
1935,30,2024-02-23,132.8675,132.4173,69.78,9885542
1936,30,2024-02-26,103.9016,103.8957,25.92,28858373
1937,30,2024-02-27,336.3456,339.7189,33.06,19109231
1938,30,2024-02-28,282.6344,292.0382,54.42,7783074
1939,30,2024-02-29,427.8192,407.7963,51.18,6065071
1940,30,2024-03-01,302.1506,304.9316,26.75,14196184
1941,30,2024-03-04,147.0475,153.3886,29.52,14765532
1942,30,2024-03-05,469.9101,486.2451,40.07,5963839
1943,30,2024-03-06,289.6194,289.8395,57.78,11057720
1944,30,2024-03-07,192.0761,198.8163,70.68,20918855
1945,30,2024-03-08,274.8138,272.3827,68.95,18285722
1946,30,2024-03-11,203.2886,196.8348,72.0,22892684
1947,30,2024-03-12,174.329,167.3898,55.88,29748054
1948,30,2024-03-13,428.6993,422.6324,25.27,28560375
1949,30,2024-03-14,288.679,288.3745,61.4,14217155
1950,30,2024-03-15,447.6291,436.5046,43.85,9416829
1951,31,2023-12-18,284.1218,287.1984,31.64,11336861
1952,31,2023-12-19,343.4077,347.8382,44.19,15908448
1953,31,2023-12-20,101.6428,97.9949,38.68,16437536
1954,31,2023-12-21,163.1075,163.0645,73.36,16664526
1955,31,2023-12-22,343.6535,338.8841,72.26,23171339
1956,31,2023-12-25,393.8776,381.0006,67.49,5487301
1957,31,2023-12-26,382.5169,385.1011,53.0,11355342
1958,31,2023-12-27,407.5835,424.1039,71.97,25848137
1959,31,2023-12-28,434.48,421.1618,62.39,20872959
1960,31,2023-12-29,218.554,218.9331,60.95,19564343
1961,31,2024-01-01,303.8085,307.932,65.41,24305097
1962,31,2024-01-02,243.2855,241.8104,59.33,19989027
1963,31,2024-01-03,331.8689,340.5426,70.45,29090146
1964,31,2024-01-04,194.3207,201.9693,57.94,22373540
1965,31,2024-01-05,347.5344,346.3027,42.57,5418436
1966,31,2024-01-08,81.8631,80.6343,67.72,20483506
1967,31,2024-01-09,499.1232,518.8534,37.21,11909905
1968,31,2024-01-10,473.5425,486.0457,31.45,17171556
1969,31,2024-01-11,237.9554,232.3182,48.45,13671978
1970,31,2024-01-12,152.252,153.4698,74.48,7222451
1971,31,2024-01-15,127.5992,122.2693,65.95,9498370
1972,31,2024-01-16,334.2298,337.7408,37.46,9262810
1973,31,2024-01-17,66.6115,64.985,37.95,25552558
1974,31,2024-01-18,426.2689,439.7139,32.09,26858829
1975,31,2024-01-19,384.5603,382.257,48.59,29302030
1976,31,2024-01-22,225.9584,226.5669,25.88,26398555
1977,31,2024-01-23,388.8618,403.3731,53.21,9842537
1978,31,2024-01-24,314.6975,305.9484,47.5,17140226
1979,31,2024-01-25,93.5983,90.444,64.72,29409391
1980,31,2024-01-26,308.9364,315.9245,43.57,24057553
1981,31,2024-01-29,363.987,347.5263,28.9,29976472
1982,31,2024-01-30,436.884,454.4084,71.43,5713023
1983,31,2024-01-31,348.2627,356.041,64.08,24771424
1984,31,2024-02-01,433.1414,422.0453,51.1,9468856
1985,31,2024-02-02,121.1848,127.2373,58.43,21180842
1986,31,2024-02-05,106.4226,109.0428,47.3,22618483
1987,31,2024-02-06,121.0861,121.2955,64.75,13574669
1988,31,2024-02-07,482.0856,480.7193,44.46,13920931
1989,31,2024-02-08,99.5223,96.1009,51.57,8908092
1990,31,2024-02-09,89.4165,92.0598,70.8,6748044
1991,31,2024-02-12,103.9241,104.9022,57.3,16449652
1992,31,2024-02-13,350.4643,361.1636,36.08,26071438
1993,31,2024-02-14,355.4128,357.4519,63.38,25159677
1994,31,2024-02-15,87.1771,82.9229,26.0,14163503
1995,31,2024-02-16,426.0843,437.4594,64.78,18314218
1996,31,2024-02-19,463.5409,454.6292,47.88,15832364
1997,31,2024-02-20,349.4763,333.842,26.02,21413090
1998,31,2024-02-21,274.4554,284.6431,53.17,25917095
1999,31,2024-02-22,105.6155,106.7626,51.59,22801830
2000,31,2024-02-23,328.3056,340.7983,70.62,25452051
2001,31,2024-02-26,498.4931,515.7228,51.15,18438181
2002,31,2024-02-27,132.215,136.0406,60.78,27942563
2003,31,2024-02-28,457.3916,451.6607,26.25,11308769
2004,31,2024-02-29,181.3583,178.6712,37.83,21875837
2005,31,2024-03-01,411.9042,394.6688,62.54,7986038
2006,31,2024-03-04,343.0246,355.8362,55.3,23951137
2007,31,2024-03-05,358.7542,344.5872,27.68,7234446
2008,31,2024-03-06,116.7682,119.3893,56.29,14026770
2009,31,2024-03-07,242.5362,249.6327,67.48,7833253
2010,31,2024-03-08,282.0663,285.3454,57.73,18261643
2011,31,2024-03-11,123.5717,123.8505,65.1,19276055
2012,31,2024-03-12,194.8814,203.0024,34.72,27075155
2013,31,2024-03-13,459.5594,461.1665,61.04,26966860
2014,31,2024-03-14,87.3397,91.4687,54.51,16679261
2015,31,2024-03-15,134.5746,139.181,36.68,8771031
2016,32,2023-12-18,366.7088,360.2749,37.1,21258185
2017,32,2023-12-19,182.0058,175.0422,31.54,14485270
2018,32,2023-12-20,96.5255,101.0002,49.35,17828486
2019,32,2023-12-21,432.4757,411.1539,44.33,15946344
2020,32,2023-12-22,329.8118,345.1919,28.2,20751680
2021,32,2023-12-25,298.77,306.2445,68.24,8048107
2022,32,2023-12-26,272.1073,262.7986,43.86,19103881
2023,32,2023-12-27,393.2742,385.5956,27.73,18357062
2024,32,2023-12-28,217.7103,215.8258,64.96,22426702
2025,32,2023-12-29,270.2958,276.4085,61.08,17111595
2026,32,2024-01-01,428.4591,407.1742,40.39,23429551
2027,32,2024-01-02,329.8104,320.7112,55.79,5425741
2028,32,2024-01-03,303.2601,300.6347,33.31,20820759
2029,32,2024-01-04,337.1208,340.3054,56.68,6774525
2030,32,2024-01-05,75.9663,74.2184,69.93,26583785
2031,32,2024-01-08,436.6547,451.8963,43.61,23725104
2032,32,2024-01-09,299.8915,307.2174,37.62,15992737
2033,32,2024-01-10,397.1488,397.1991,54.86,6870315
2034,32,2024-01-11,499.7616,515.823,26.71,18097793
2035,32,2024-01-12,172.6659,171.6652,69.92,28372788
2036,32,2024-01-15,406.6503,395.6742,68.16,14592546
2037,32,2024-01-16,335.0072,346.8797,38.65,28310101
2038,32,2024-01-17,112.1205,116.9664,43.48,24539387
2039,32,2024-01-18,315.8428,328.8965,25.08,29991217
2040,32,2024-01-19,439.6126,441.8165,59.62,23079017
2041,32,2024-01-22,424.1919,416.913,32.66,6852444
2042,32,2024-01-23,190.172,182.9886,46.84,29697045
2043,32,2024-01-24,363.6035,356.2116,41.89,25187431
2044,32,2024-01-25,92.0299,95.8749,52.56,20623631
2045,32,2024-01-26,350.8399,335.9984,72.06,9457836
2046,32,2024-01-29,348.8739,357.3659,42.13,12466933
2047,32,2024-01-30,274.0152,268.3314,30.03,5974895
2048,32,2024-01-31,288.363,295.5757,30.98,13152253
2049,32,2024-02-01,174.8041,172.0151,45.52,24479687
2050,32,2024-02-02,237.312,236.8434,34.55,12899045
2051,32,2024-02-05,160.8704,161.6671,60.67,28898991
2052,32,2024-02-06,206.2515,198.3819,31.56,14693588
2053,32,2024-02-07,418.156,415.2622,50.25,17814646
2054,32,2024-02-08,459.8929,463.9461,39.05,10532686
2055,32,2024-02-09,204.4995,203.3546,28.65,18399390
2056,32,2024-02-12,324.275,340.4409,31.34,5956989
2057,32,2024-02-13,382.1102,391.9157,72.93,19739500
2058,32,2024-02-14,93.3199,90.5561,38.17,16234087
2059,32,2024-02-15,80.9228,84.4252,71.07,15486701
2060,32,2024-02-16,113.3983,114.5883,47.51,5380308
2061,32,2024-02-19,84.243,81.2611,27.03,27134103
2062,32,2024-02-20,462.4902,478.089,50.29,26618938
2063,32,2024-02-21,341.968,326.8699,59.93,14614655
2064,32,2024-02-22,66.0543,63.1209,46.64,23523761
2065,32,2024-02-23,290.0642,304.2165,43.36,13624718
2066,32,2024-02-26,454.3213,435.5545,47.95,23286224
2067,32,2024-02-27,338.924,342.0389,61.05,5530489
2068,32,2024-02-28,112.0476,113.252,49.81,5405749
2069,32,2024-02-29,247.9048,236.0943,41.29,16294398
2070,32,2024-03-01,351.913,347.6154,45.61,11004250
2071,32,2024-03-04,274.7203,261.347,67.12,14301104
2072,32,2024-03-05,70.1804,73.6283,38.2,5993602
2073,32,2024-03-06,460.4109,444.9247,69.25,6007307
2074,32,2024-03-07,413.5531,432.937,41.81,12563897
2075,32,2024-03-08,67.1708,69.0334,64.89,17176784
2076,32,2024-03-11,250.5011,239.6101,58.83,25274252
2077,32,2024-03-12,403.764,421.3411,30.51,26791458
2078,32,2024-03-13,355.2045,345.537,59.04,12059423
2079,32,2024-03-14,132.4164,138.1457,28.08,14707350
2080,32,2024-03-15,467.3059,456.2199,65.98,6293209
2081,33,2023-12-18,138.6936,136.6717,73.72,20962581
2082,33,2023-12-19,496.2382,488.8684,58.18,27228992
2083,33,2023-12-20,401.6058,400.6436,48.68,23430645
2084,33,2023-12-21,79.1435,81.1315,34.06,11974150
2085,33,2023-12-22,327.2593,342.8887,59.56,14071526
2086,33,2023-12-25,317.9871,332.449,36.65,7768992
2087,33,2023-12-26,326.0226,337.8328,37.48,29483563
2088,33,2023-12-27,450.2779,448.5015,58.3,8417576
2089,33,2023-12-28,478.9504,469.1301,70.35,6561595
2090,33,2023-12-29,191.5573,182.449,41.1,12028136
2091,33,2024-01-01,147.4118,145.9451,46.78,15143867
2092,33,2024-01-02,250.3252,259.1728,34.06,14602539
2093,33,2024-01-03,371.9209,367.0823,70.83,10413196
2094,33,2024-01-04,242.7194,240.1469,60.06,23485746
2095,33,2024-01-05,435.9241,419.7145,26.58,13556126
2096,33,2024-01-08,89.8862,89.3464,71.01,13712211
2097,33,2024-01-09,159.3892,153.2221,28.89,10010688
2098,33,2024-01-10,83.1,79.8887,62.69,10249681
2099,33,2024-01-11,491.6239,510.5729,73.17,26103360
2100,33,2024-01-12,212.9056,208.7045,39.21,12650744
2101,33,2024-01-15,488.8406,486.0895,58.58,22956980
2102,33,2024-01-16,163.3882,164.6893,65.78,15382542
2103,33,2024-01-17,179.0939,185.7571,62.15,16471385
2104,33,2024-01-18,276.3838,266.784,56.6,26337912
2105,33,2024-01-19,108.5176,111.0897,44.28,23517866
2106,33,2024-01-22,176.6741,182.9051,37.08,13976622
2107,33,2024-01-23,377.8231,388.5425,73.43,18773991
2108,33,2024-01-24,475.5575,496.8395,41.94,18581705
2109,33,2024-01-25,194.8211,185.3486,45.61,14049626
2110,33,2024-01-26,270.9227,257.9713,38.69,17116661
2111,33,2024-01-29,477.7208,500.8365,68.34,27262595
2112,33,2024-01-30,150.8253,143.5091,48.27,10691587
2113,33,2024-01-31,315.677,330.9634,42.38,12083735
2114,33,2024-02-01,417.0145,403.8331,60.79,12457437
2115,33,2024-02-02,68.7359,68.5737,34.24,28765790
2116,33,2024-02-05,75.7806,76.8767,57.87,17198318
2117,33,2024-02-06,457.3865,466.7669,52.67,8575523
2118,33,2024-02-07,327.1842,318.5623,69.11,28433610
2119,33,2024-02-08,364.0169,376.482,60.15,14885102
2120,33,2024-02-09,103.4646,108.3279,38.86,25834555
2121,33,2024-02-12,61.6622,60.2168,69.16,19229828
2122,33,2024-02-13,218.769,219.4073,33.16,11922894
2123,33,2024-02-14,184.5831,193.6045,70.07,7111860
2124,33,2024-02-15,213.5283,206.6681,26.38,10198674
2125,33,2024-02-16,279.1995,284.9404,42.73,18554173
2126,33,2024-02-19,244.477,247.2996,59.11,7681533
2127,33,2024-02-20,224.4869,235.2228,50.52,18203224
2128,33,2024-02-21,316.0403,318.6601,56.83,24588296
2129,33,2024-02-22,337.4983,326.0127,27.79,23801225
2130,33,2024-02-23,117.2957,117.6094,71.92,21391687
2131,33,2024-02-26,69.7061,72.0779,59.15,8538098
2132,33,2024-02-27,239.9391,230.6878,60.09,26478576
2133,33,2024-02-28,389.8281,403.8777,33.89,25698506
2134,33,2024-02-29,447.3502,466.2623,25.79,11192655
2135,33,2024-03-01,111.6141,107.7254,68.68,7693639
2136,33,2024-03-04,392.8765,378.8966,27.24,18740098
2137,33,2024-03-05,351.4338,355.5076,25.65,21374615
2138,33,2024-03-06,53.3099,55.9431,67.43,17417598
2139,33,2024-03-07,456.7874,453.7126,73.77,14122646
2140,33,2024-03-08,228.3337,235.7928,42.67,13351185
2141,33,2024-03-11,283.2785,276.5786,34.38,15389031
2142,33,2024-03-12,484.5533,500.8474,26.95,15380650
2143,33,2024-03-13,316.5076,313.2941,48.94,19211912
2144,33,2024-03-14,483.0428,470.3245,68.14,10205858
2145,33,2024-03-15,392.2466,380.0978,36.42,26535596
2146,34,2023-12-18,478.9821,475.9168,29.66,16089629
2147,34,2023-12-19,93.263,93.601,28.19,6834934
2148,34,2023-12-20,157.1568,162.5458,38.9,21151514
2149,34,2023-12-21,414.6321,403.5467,68.6,17461484
2150,34,2023-12-22,282.5201,269.5361,74.3,7736929
2151,34,2023-12-25,127.0314,132.7323,56.35,9776971
2152,34,2023-12-26,176.5516,168.2446,28.73,12362891
2153,34,2023-12-27,351.7657,334.3586,49.53,10712103
2154,34,2023-12-28,418.6958,410.4594,37.79,17201688
2155,34,2023-12-29,465.1688,469.6487,71.12,6589874
2156,34,2024-01-01,70.4805,71.8699,52.01,25387426
2157,34,2024-01-02,425.2209,410.8097,27.61,17679227
2158,34,2024-01-03,183.1739,184.7626,73.04,26822779
2159,34,2024-01-04,351.7169,365.18,29.26,20609446
2160,34,2024-01-05,477.0771,485.1648,73.43,29741044
2161,34,2024-01-08,51.5569,51.9201,73.24,21504857
2162,34,2024-01-09,217.7521,217.9099,27.33,12770161
2163,34,2024-01-10,107.6731,106.0198,42.8,28181429
2164,34,2024-01-11,139.7749,133.7358,46.47,9367733
2165,34,2024-01-12,112.4699,108.0849,43.52,24840997
2166,34,2024-01-15,491.5512,513.7412,58.38,14630175
2167,34,2024-01-16,291.0674,302.7642,55.85,14418571
2168,34,2024-01-17,406.2221,393.8926,37.32,15822485
2169,34,2024-01-18,71.2033,73.1089,31.98,15514486
2170,34,2024-01-19,253.7818,266.4663,31.26,24195031
2171,34,2024-01-22,242.1596,239.588,70.61,25925486
2172,34,2024-01-23,193.6941,188.9269,30.68,12038330
2173,34,2024-01-24,172.4119,170.5863,66.98,26110782
2174,34,2024-01-25,376.6708,359.251,69.98,27566236
2175,34,2024-01-26,163.1242,163.1595,36.22,15756799
2176,34,2024-01-29,326.3352,338.3339,53.3,5142609
2177,34,2024-01-30,103.8862,102.2716,74.71,16237255
2178,34,2024-01-31,413.3466,415.5251,69.51,19093701
2179,34,2024-02-01,414.8843,400.0582,66.26,26246036
2180,34,2024-02-02,63.2613,65.4595,33.15,21892348
2181,34,2024-02-05,227.0047,218.6423,48.45,15145108
2182,34,2024-02-06,452.9367,464.4333,73.01,26076695
2183,34,2024-02-07,396.6217,391.7559,43.35,20924227
2184,34,2024-02-08,226.3463,233.7978,71.39,21872296
2185,34,2024-02-09,92.3044,95.9761,66.32,14130346
2186,34,2024-02-12,51.5887,53.8919,40.71,25861187
2187,34,2024-02-13,479.4389,478.582,30.02,15470334
2188,34,2024-02-14,384.2802,372.2204,63.32,28258632
2189,34,2024-02-15,111.6252,114.8987,28.56,9567919
2190,34,2024-02-16,314.5612,319.7655,50.35,10062575
2191,34,2024-02-19,363.1038,345.2309,26.37,24282702
2192,34,2024-02-20,288.5104,294.9277,49.32,11175140
2193,34,2024-02-21,383.99,369.5356,70.45,28971576
2194,34,2024-02-22,146.2379,140.8811,59.18,26758791
2195,34,2024-02-23,97.7183,100.4643,37.34,17000234
2196,34,2024-02-26,413.4044,411.3868,63.54,23176886
2197,34,2024-02-27,328.4785,320.3283,45.15,13790943
2198,34,2024-02-28,498.9459,519.1989,48.17,28713668
2199,34,2024-02-29,301.0152,309.6101,45.63,11438212
2200,34,2024-03-01,187.4317,192.7142,50.67,6439353
2201,34,2024-03-04,91.7816,89.6487,58.89,15922607
2202,34,2024-03-05,389.9154,404.3673,27.01,20838065
2203,34,2024-03-06,336.9126,321.1238,59.15,7788503
2204,34,2024-03-07,491.516,475.8018,72.85,10676550
2205,34,2024-03-08,259.3869,268.7021,42.38,14059538
2206,34,2024-03-11,259.7503,254.4113,35.87,12051495
2207,34,2024-03-12,335.1353,340.7052,25.44,22795175
2208,34,2024-03-13,377.6319,363.8808,46.68,9093836
2209,34,2024-03-14,271.8127,282.3019,74.57,9729971
2210,34,2024-03-15,282.034,282.0646,55.39,16700900
2211,35,2023-12-18,457.6392,478.7382,62.34,18073945
2212,35,2023-12-19,348.6882,340.0543,72.04,18006873
2213,35,2023-12-20,196.2203,195.9858,47.6,13476246
2214,35,2023-12-21,174.5099,171.4011,73.89,24110332
2215,35,2023-12-22,411.9934,422.5643,32.11,13686291
2216,35,2023-12-25,180.3786,182.5265,26.97,8690609
2217,35,2023-12-26,236.9317,243.9046,37.17,15961746
2218,35,2023-12-27,204.473,197.1081,26.5,23273711
2219,35,2023-12-28,411.5477,414.6309,48.91,9571214
2220,35,2023-12-29,374.4897,377.7413,44.02,14643358
2221,35,2024-01-01,177.1115,170.5207,55.86,18376127
2222,35,2024-01-02,193.1938,201.2972,68.88,19691867
2223,35,2024-01-03,439.7483,458.0481,69.83,14515256
2224,35,2024-01-04,69.3732,68.2216,43.71,20219666
2225,35,2024-01-05,383.5422,382.9693,50.59,29183980
2226,35,2024-01-08,352.0807,347.9568,33.51,26909154
2227,35,2024-01-09,228.5145,222.8703,40.23,22003560
2228,35,2024-01-10,391.7789,394.173,34.48,16503704
2229,35,2024-01-11,146.8064,143.7784,56.57,26824401
2230,35,2024-01-12,482.8596,472.0083,58.36,27189291
2231,35,2024-01-15,238.1146,228.7813,32.08,27272134
2232,35,2024-01-16,450.125,464.2916,74.25,16466146
2233,35,2024-01-17,413.4196,394.6018,41.85,23467366
2234,35,2024-01-18,169.9819,174.5016,67.77,19614958
2235,35,2024-01-19,236.2942,225.9215,74.34,18054070
2236,35,2024-01-22,326.8348,317.0402,36.02,18380261
2237,35,2024-01-23,72.0521,73.1909,37.38,26848730
2238,35,2024-01-24,383.7428,369.4352,54.05,27281862
2239,35,2024-01-25,403.3455,412.9786,74.71,27742057
2240,35,2024-01-26,360.7398,367.5852,46.78,22888632
2241,35,2024-01-29,188.8994,180.327,63.18,13572512
2242,35,2024-01-30,147.0829,151.3297,73.42,25582555
2243,35,2024-01-31,431.7211,417.4369,71.83,10792350
2244,35,2024-02-01,85.0715,81.7052,44.8,18246238
2245,35,2024-02-02,457.6489,439.9203,38.43,19628276
2246,35,2024-02-05,326.9919,327.9592,57.4,5222772
2247,35,2024-02-06,487.2192,463.2123,72.97,22362372
2248,35,2024-02-07,308.3547,305.3526,62.71,7996545
2249,35,2024-02-08,445.24,429.5171,57.64,14695636
2250,35,2024-02-09,452.9442,453.8581,48.15,20943293
2251,35,2024-02-12,283.949,285.3821,50.38,23078648
2252,35,2024-02-13,209.4955,203.6123,45.86,18675111
2253,35,2024-02-14,300.8599,302.5901,67.66,16162940
2254,35,2024-02-15,227.9344,231.5447,51.59,28898494
2255,35,2024-02-16,117.3927,112.6381,62.6,10827500
2256,35,2024-02-19,429.3009,437.7812,61.16,7582167
2257,35,2024-02-20,177.129,183.3563,66.34,21241191
2258,35,2024-02-21,342.6712,337.1454,29.65,18370255
2259,35,2024-02-22,412.2173,397.1791,43.97,10905782
2260,35,2024-02-23,464.9473,458.3429,53.86,18340377
2261,35,2024-02-26,416.0424,400.4167,45.72,26080613
2262,35,2024-02-27,181.7688,184.5273,46.21,6100513
2263,35,2024-02-28,169.4881,172.2628,60.9,22519937
2264,35,2024-02-29,496.794,509.275,35.65,24091496
2265,35,2024-03-01,488.9879,507.1535,33.3,19516959
2266,35,2024-03-04,58.8177,60.2495,65.54,18488925
2267,35,2024-03-05,161.4792,166.1136,36.49,25358544
2268,35,2024-03-06,289.0888,289.5313,61.45,20258305
2269,35,2024-03-07,54.7024,56.065,68.32,23256205
2270,35,2024-03-08,449.7488,454.7291,65.49,7537842
2271,35,2024-03-11,258.6005,249.6378,51.24,25539828
2272,35,2024-03-12,360.4544,356.6456,38.23,13025975
2273,35,2024-03-13,96.7132,95.2653,62.85,5071128
2274,35,2024-03-14,451.6665,465.3272,42.33,15547569
2275,35,2024-03-15,83.4803,81.0193,52.02,13653100
2276,36,2023-12-18,124.3612,126.1859,35.41,8361296
2277,36,2023-12-19,402.2851,411.7074,53.3,13841211
2278,36,2023-12-20,218.4011,223.4839,71.94,6888614
2279,36,2023-12-21,106.6879,109.9361,33.51,8628871
2280,36,2023-12-22,320.0227,330.6628,57.75,6132592
2281,36,2023-12-25,127.9325,122.482,35.25,5574450
2282,36,2023-12-26,299.0897,289.9249,48.6,9807757
2283,36,2023-12-27,349.1674,333.6173,69.87,13044485
2284,36,2023-12-28,452.4777,438.6895,69.36,27947837
2285,36,2023-12-29,290.0003,286.5421,68.79,16003123
2286,36,2024-01-01,319.253,320.3488,51.06,24453183
2287,36,2024-01-02,374.7769,383.1349,56.84,8671173
2288,36,2024-01-03,311.9776,302.7268,50.86,9781420
2289,36,2024-01-04,387.1016,376.22,45.02,16099746
2290,36,2024-01-05,407.5495,413.2752,63.02,23675079
2291,36,2024-01-08,160.0056,154.999,29.36,9410062
2292,36,2024-01-09,159.207,163.6851,56.72,5084434
2293,36,2024-01-10,246.968,252.151,72.95,13929535
2294,36,2024-01-11,128.5972,129.2786,38.89,11007402
2295,36,2024-01-12,101.6019,100.2733,58.44,27967226
2296,36,2024-01-15,328.7036,326.0759,37.57,18913156
2297,36,2024-01-16,100.7769,97.9704,63.28,27715209
2298,36,2024-01-17,246.9604,250.2423,67.21,25993145
2299,36,2024-01-18,399.0365,411.4806,60.79,16286934
2300,36,2024-01-19,315.026,323.3066,39.44,21785869
2301,36,2024-01-22,260.4533,253.8098,63.06,26741854
2302,36,2024-01-23,308.1493,314.4862,70.21,18403522
2303,36,2024-01-24,83.4161,79.2904,56.41,27028576
2304,36,2024-01-25,386.271,370.9909,51.38,14007686
2305,36,2024-01-26,299.5187,294.5388,37.78,22847672
2306,36,2024-01-29,377.4323,372.8679,60.95,5484957
2307,36,2024-01-30,280.0414,272.1073,55.4,18982200
2308,36,2024-01-31,133.3312,139.7304,48.94,10374402
2309,36,2024-02-01,229.9831,233.706,32.33,22119022
2310,36,2024-02-02,465.3981,453.3067,62.38,25694582
2311,36,2024-02-05,331.6672,340.701,67.94,12649314
2312,36,2024-02-06,471.5054,482.1596,62.3,6048494
2313,36,2024-02-07,487.2228,488.243,74.2,17871369
2314,36,2024-02-08,192.2286,197.0366,37.49,10021019
2315,36,2024-02-09,341.1399,344.3599,56.31,27478959
2316,36,2024-02-12,269.3024,273.8471,29.54,25699482
2317,36,2024-02-13,327.3362,330.7847,47.25,5069600
2318,36,2024-02-14,211.5444,202.0487,43.22,9585506
2319,36,2024-02-15,163.8849,162.7703,37.95,16194453
2320,36,2024-02-16,401.6378,390.2659,43.74,17111982
2321,36,2024-02-19,160.8072,161.9577,38.6,7907487
2322,36,2024-02-20,280.8686,283.5243,74.04,16371606
2323,36,2024-02-21,390.5372,383.8892,34.61,7439198
2324,36,2024-02-22,402.2514,399.9264,53.84,10527250
2325,36,2024-02-23,152.0564,159.3939,55.63,22236697
2326,36,2024-02-26,461.5917,455.4177,38.08,13101117
2327,36,2024-02-27,344.6951,352.2303,54.79,17827597
2328,36,2024-02-28,168.5002,165.0868,57.27,7504042
2329,36,2024-02-29,485.2275,471.4946,44.16,11904703
2330,36,2024-03-01,146.0512,140.923,48.21,7716223
2331,36,2024-03-04,210.5872,210.2465,39.48,28871000
2332,36,2024-03-05,194.5938,201.3412,30.86,21852033
2333,36,2024-03-06,288.6378,300.6007,30.25,25347448
2334,36,2024-03-07,148.7959,142.1022,59.76,8143389
2335,36,2024-03-08,390.052,405.0014,37.33,16278199
2336,36,2024-03-11,243.5602,239.078,62.97,12164282
2337,36,2024-03-12,272.4481,283.9364,62.54,25979644
2338,36,2024-03-13,288.8487,287.7402,50.27,7619303
2339,36,2024-03-14,259.9877,263.7021,44.16,16693200
2340,36,2024-03-15,408.286,397.9784,26.4,21058717
2341,37,2023-12-18,363.2478,374.983,37.44,24421804
2342,37,2023-12-19,239.2249,237.5992,60.4,21882532
2343,37,2023-12-20,461.7483,480.4442,56.29,19877114
2344,37,2023-12-21,341.2678,357.3175,57.89,23348659
2345,37,2023-12-22,448.4125,461.4909,54.23,24811649
2346,37,2023-12-25,477.9177,454.1132,34.99,22551466
2347,37,2023-12-26,66.2804,69.2419,40.35,13240361
2348,37,2023-12-27,268.0704,274.7651,66.05,24977382
2349,37,2023-12-28,488.5296,467.7547,44.94,13153764
2350,37,2023-12-29,445.9905,442.8621,63.87,20037729
2351,37,2024-01-01,299.0953,297.5939,40.17,10516551
2352,37,2024-01-02,231.6022,233.5346,68.96,18401825
2353,37,2024-01-03,431.3806,446.8986,39.78,21517948
2354,37,2024-01-04,403.8218,406.9364,44.15,28055647
2355,37,2024-01-05,210.6381,211.462,31.1,26197686
2356,37,2024-01-08,198.4085,207.3195,50.15,25181946
2357,37,2024-01-09,136.1349,132.298,71.3,7327569
2358,37,2024-01-10,306.4492,312.7539,46.99,19341728
2359,37,2024-01-11,362.7935,346.8722,41.3,29740418
2360,37,2024-01-12,205.8615,197.5334,58.22,20122448
2361,37,2024-01-15,108.9787,108.9016,67.11,29230828
2362,37,2024-01-16,185.3041,183.7571,56.03,19556413
2363,37,2024-01-17,122.8514,122.0425,69.71,24597553
2364,37,2024-01-18,331.0301,316.6409,67.27,14315937
2365,37,2024-01-19,413.0221,404.2119,38.05,29311159
2366,37,2024-01-22,361.015,361.7508,46.17,7429461
2367,37,2024-01-23,105.2858,106.3892,35.83,9900284
2368,37,2024-01-24,245.7379,244.5294,47.17,11705275
2369,37,2024-01-25,110.7483,105.5092,44.06,22125673
2370,37,2024-01-26,56.3846,55.6641,43.23,26681779
2371,37,2024-01-29,117.708,112.1776,56.58,13160429
2372,37,2024-01-30,466.6988,447.654,48.49,11758870
2373,37,2024-01-31,268.0978,270.7415,41.17,6300867
